;video_id;comments;;;;;
4383;Aa3UwTED7kc;"[""Abonnéz vous à ma chaîne je m'abonne à la votre svp je ferais des vidéos sur minecraft , bug sur aw ghost bo1 mw3 et tout"", 'Ya pas besoin de l exo planage', ""c'est patché sur ps4"", 'il y a une manire beaucoup plus simple on a meme pas besois de lexo planage', 'lol jai trouver ce bug il y a 3 semaine en jouant avec mon ami en exo survie hahahahahah et tu nest pas obliger daller sur les truc blanc les caisse ou roche en bas de se spot tu peux y aller par la sais plus simple', 'meme pas besoin de planage glitcher en mousse', 'moi jes une autre solution ya deux\xa0 caillou jaune ou montter sur le premier en haut et vous faites un double sot vers le glitch et voila', 'Ayoye tes tu sénile tout le monde avait déjà trouver ce spot la', ""pas desoin d'exo planage"", ' Allé vous abonne à notre chaîne svp on a que 16 abonner aider nous  à être un peu plus connu sa serait vraimon simpas merci ']";;;;;
4384;Rpw4HIQ2FZ8;"[""C'est quoi la musique  de fond svp.?"", 'osef', 'Glitch très connue et super simple a faire', 'Musique de fond =Fall silently', ""GG ! moi j'avais trouvé qu'on pouvait sauter sur le palmier, et j'ai sauté PARTOUT sauf la ou toi t'as sauté xD je suis deg j'aurais pu le trouver avant :(\xa0"", ""PUTAIN GLITCH A LA CON J'ARRIVE PAS PUTAIN"", 'First ";;;;;
4385;cC22GUW-19Y;"['Wsh mon ga pour lhistoir c pas contre toi jte connai mm pas et les com c des ensien gro con', 'Toi tg c eu ki veul ke jecri  comme sa ok', 'En infecté tout les personnes savant glitcher le font', 'Si t 1intelo pk tu joue et tu regarde des video in vrai intelo sa lit des livre gro con', 'Ta fumer mon ga g jamai dit ke javai bac -5 jcroi tu trompe de personne sal gamin', 'PK VOUS DITE KE JMENERCE , JMENERVE PAS JDIT JUSTE KE LE BUG MARCHE KE EN PRIVER ET EN SURVIE MAI PAS EN MME INFECTER TT LES MODE DE JEU ', 'Music de fond svp', ""Règle non-écrite de youtube numéro 1: ne jamais copier le contenu d'un autre youtuber posté avant toi. Depuis la nuit des temps, cette chaîne youtube fait tout le contraire. Alors apprenez vos erreurs et cherchez vos glitch vous même. Vous allez pas gagné des abonnés grâce au travail des américains. Sur ce, CHANGEZ DÈS MAINTENANT!!!!"", 'Est ce que il marche sur Xbox one ? ', 'il est deja sortit sur la Ghfr depuis 3senaine']";;;;;
4386;q5o2eMs7bWc;"['sa marche pas avec le denamite ?', 'Nice', ""Moi j'ai acheter le jeu la semaine derniere et je comprend rien au online"", ""Il y a encore des gens qui jouent à ce jeu? '-'"", ""Ghfr je vous ai envoyé une video sur votre site et je n'ai pas eu de réponse svp répondez moi""]";;;;;
4387;qlZht70oo4Q;"[""J'AI OUBLIER DE PRÉCISER : Le 4X4 ( La jeep ) Apparaît lorsque que vous retourner dans cette sale la 2eme fois ( un peut plus tard dans la mission) Juste après avoir fait tous les test avec les grenade etc.. Voilà un petit détail qui mérite le UP (LIKE) pour qu'il n'y est pas trop de gens qui commente inutilement ";")"""", 'First', '1 er commentaire comme d hab bon glitche']""";;;;
4388;LCWFidIGe4w;"['Sa sert a rien !!! 💥💢', ""Salut j ai un gliiche sur solar salle secret acter patch avec caliter mediome qui peut me la référé avec HD pvr svp et l'envoyer a la glitchehackfr mon skipe:Year-rushing ou sabrito85"", ""Grâce à vos glitch de merde hier J étai dans une game y 'avais un gars qui fesait que campe sur le glitch que vous avez mis hier en haut de l'ascenseur sur ascend  "", 'Encore un glitch pour pourrir le jeu', 'Il marche sur Xbox one ???', ""Mais... Mais c'est nul !""]";;;;;
4389;dpI5oaQR010;"[""n'importe où"", ""il suffit de spawn dans de l'eau pas loin du bord, mieux vaut choisir une pente douce. Il faut d'abord vérifier que le véhicule apparaît en partie dans l'eau puis avancer. Recommencer la manoeuvre jusqu'à être entièrement sous l'eau"", ""pour aller sous l'eau y'a une manière plus simple"", 'Une chaîne de 200k subs qui fait même pas les 301 vues de la sortie ? Franchement la chaîne est morte là', ""c'est sur ps2 ??"", 'Galopin !']";;;;;
4390;CJRGTU5vh_g;"['C est quand la maj des braquage sur gta5 PS3\n', 'Trop ! ', 'Son GT ?', 'Sur je suis you tuber sur advanced warfare ma chaîne IceFraise Player allez vous abonnez svp je fait des vidéo sur plein de jeux et principalement sur call of', ""J'appel pas ça un glitch.."", 'Just pour dire on est en 1.21 donc patcher', 'VENEZ PS4 avec moi gta 5 avances Warfare glitch fun parti de ouf venez nombreux \nPsn: The_Criminel95', 'Vu que je suis tout seul mieu vaut en profitez\nZIZI CACA PROUT SA PUE!! \nOUI,JE GALÈRE C VRAI', 'Si vous voulez faire des glitch des game sur ps4 avec oim venez \nPsn: The_Criminel95 \n', '1 er commentaire sur cette vidéo cette chaîne \n']";;;;;
4391;gzPj7Yxd514;"[""C'est quoi le nom de la musique ?\nThanks d'avance"", 'Venez sur ma chaîne je fait des TUTO', 'Sa sert a rien ', ""Yop, belle vidéo , j'aimerai savoir si  vous allez sortir un glitch pour débloquez les nouveaux camouflage gratuitement sur AW ? 😁"", 'Premier comm :)', 'Deuxième !', 'PREMIER ']";;;;;
4392;7E_v4TiLhxk;"['Je sais dans tout les vidéo sais du fake', 'sa fonctionne sur PS4 ?', ""TutoFacileFrance\xa0 je vien de me rep je doit m'abo ^^"", 'Venez sur ma chaîne je fait des TUTO', 'qui fait des lobby gta5 ?', 'Tu viens juste de muer petit con?', 'Pour ceux à qui ça intéressé je fais des lobby sur GTA (Argent & Level au choix les compétences au maximum et Los Santos Custom tout débloqué pr custom les voitures au Max) et sur tous les call of duty (même Advanced Warfare) lobby prestige unlock all armes en diamant royauté, titre etc... Je tiens à préciser que j\'uilise une CiD unique et les risques de bann sont moindres, le prix de mes lobby est a 2 starpass. Mon psn: BlackStar06300 , je fais vos lobby sur PS3 et les serveurs se synchronisent automatiquement si vous souhaitez avoir votre lobby sur ps4 ";;;;;
4393;9jcnShYmcrg;['Music svp ???', 'Jai trouver moi aussi une exclu pour sortir de cette mission presque au même endroit et on peut aller beaucoup plus loin vraiment très facilement!!! Themrglitch et les autres passer voir cette vidéo! ;;;;;
4394;WNgH4fHIfdE;['elle a été présenter mais pas grave =)', 'Elle serre à rien et a déjà été publié ', 'elle a déjà été publié....'];;;;;
4395;msCpLw40QYc;"['darrr sa marche', 'Er bah oui le glicht rend invincible sur l exo survie je k ai test meme les drones pzuvznt pas ns shot XD', ""Après ce glish la Avec un pote on a trouver pour aller sur d'autre bâtiment vers le point c et aller derrière le point c comment on pourrais vs le montre "", 'Nul ta video ', 'Merci pr se glitch jessaierai', ""Heuuu c'est comme ça ..... Heuuuuuu avec un manche balai dans le derrière......Heuuu\n\nHeuuu comment je m'appele mais pourquoi j'existe ?!"", ""Nan mais sérieux arréter de croire que sais vous qui trouver les glitch, sais un anglais qu'il la trouver il y\xa0à\xa0peut pret une semaine, je ne donerrais pas sont nom car voir les gamins faire les glitch sais pas la peine"", ""Il existai deja et en plus il a du mal alors que tu peut ne pas prendre d'élan\n"", 'advancède ! hello !', ""Une sortie de carte c'est censé être du hors-map , pas un OnTopOfMap""]";;;;;
4396;88I_FG6O6O0;"[""C'est patché ou pas ?\xa0"", ""jcrois qu'il est patché"", 'sa byepasse tu', 'nouvelle page facebook pour cree une communauté de joueurs ,partager des video ou photo et faire des parties délirante,rejoignez et faites tourner :) https://www.facebook.com/gta5.ps3.ps4', 'Cherche des personne pour glitch argent psn:R3tR0-YTB', ""C'est tellement dur de ce faire de l'argent en glitchant maintenant ";;;;;
4397;yAxIH8eyj7s;"[""Quelqu'un peut m'aider quand je copie l'emblème sa me met un message d'erreur mais j'y arrive mais l'emblème ne veux pas je vient de re créé mon compte et je peux même pas me les crée ????"", ""Pour ce qu'il sont là en 2019 😂😂... Personne je pense... Sinon fait carrer rond flèche du au carrer x2 flech du bas carrer x2"", 'Ça marche encore ?', 'moi sa marche pas', 'Salut sa marche sur ps3', ""Merci bcp pour ce petit tuto qui m'a vraiment était très utile : ça te fait un abonné en plus !!!"", 'ça marche aussi sur Wii u', 'je suis le 800 like', 'Je teste poto', 'sa marche trop bien comparer au autre juste pour sa he  m abonne']";;;;;
4398;UIGnS5ULyBE;"['Se n est pa une exclu', ""Sinon tu peut m'ajouter sur ps4 xHeRoiiKzX ";;;;;
4399;riRqkTlph8s;['GG mec !! :D', '.first '];;;;;
4400;lul6vV97S5s;"['Continue comme sa -_-', 'Sur gta vcs faisai pareil quand on tombait dans un trou noir c pas une nouveauté', 'nouvelle page facebook pour cree une communauté de joueurs ,partager des video ou photo et faire des parties délirante,rejoignez et faites tourner :) https://www.facebook.com/gta5.ps3.ps4', 'GG mec', ""MERCI Pour l'upload :) Vraiment très grosse Sortit de map les gens ";;;;;
4401;BgpVT66c6V8;"[""Pour se qui save pas m'étais main leste en atout 2 et essayer sa va être simple"", ""Aide moi j'arrive pas stp !!! 😢"", 'merci tres fun', ""Svp esque kelke'un pourrai expliquer en detaille en presisent les touche a appuie et a kel moment le faire!  Parce que kan je desamorce et je fait L3 pour courrir il lache pas la bombe"", 'Tu peus maider je ni arrive pas comment on fait ☺', ""désolé mais c'est 7 secondes et demie"", ""Ceux qui disent glitch de merde mdr c'est un glitch pour le fun ^^"", 'Parfait pour les ninja defuse merci !', 'Merci pour le glichs', 'Glitch de merde \n\n']";;;;;
4402;lg6Gr5CMgco;"['Toujours aussi bien fait les call of', ""qui conais la musique d'intro svp"", 'Vous arretez pas de plagiat des autres youtubeurs', ""Et en plus ce glitch a déjà été trouver il ya plus d'une semaine "", 'Amis arrêter avec vos glitchs vous comprenez toujours pas bande de merde ', 'Les gars, je suis le seul qui suis choqué du fait que la chaine est 200.000 abonnées et à peine ( grand maxi ) 10.000 vues sur chaque vidéos ( souvent 2000-6000 vues )\xa0', 'Hey mais arrêté les glitch qui pourrissent le multi faîte des glicth comme comment avoir tous les ordinateurs de renseignements d un coup (dans l histoires) la c est abuser . ( Répondez sans insultes svp)\n', ""Tu la sortit y'a un moment kofs il en ont mit du temps a t'upload"", ""Pas mal ce glitch pour l'exo-survie :D"", ""je viens d'essayer sur old-gen et ça marche ( sur PS3 ) Putain d'asstuce ";;;;;
4403;NifneZc67Hs;['on risque pas le bann ?', 'Personne ne plagie BySankah car lui meme plagie ;;;;;
4404;PPQ1kDt76Q0;"['Merci', ""raccorde le son et l'image sinon...."", 'musique de fond ?', 'Pas mal ^^', 'On peut avoir le musique de fond? Bien vu le glitch sinon', 'FIRST']";;;;;
4405;j-1OftRTK4Y;"[""Mrc de l'avoir indique ce glitch je n arriver vraiment a le faire et grâce a se glitch jai fait la bomb dna pour la deuxième fois "", ""C'est super connu.."", 'Wé tro b1 je vé esayé direkt !', ""ON S'ENNNNNNN FOUUUUUUUUT"", 'Je go sur ta chaine :)', ""Arrêter de pourrir le tralalilala , arrêter de tralilala , j'aime pas les tralalilala .... ANTI-RAGEUX ! AIME = 1 Rageux en moins"", 'Ce glitch existe depuis pas mal de temps côté anglophone...', 'Je metrait pas de jaime pas car ce n est pas mon but mais svp arretez de poster des glitchs comme ca VOUS POURRISSEZ LE JEU , je compremd qu il le faut pour devopler votre chaine mais faite des glitchs ou on ne peut pas tuer des gens ou des truc comme ca svp ...', 'deja vu dans le multi', 'Il a déjà été miss sur d autre chaine ']";;;;;
4406;GTy3Z7N9KA4;"[""Comment s'appelle l'éffet de tremblement au tout début de la vidéo ( première intro ) :) ?\xa0"", ""Bonsoir à tous , ici shinobi , je sais que sa ce ne fait pas , mais j'essaye d'agrandir la communauté de notre chaîne , même si mon collègue kowktail ne veut pas qu'on fasse de pub , enfin bref .\nSur notre chaîne vous trouverez une aventure de minecraft modés , une aventure minecraft scénarisé qui va bientôt revenir (les autres playthrough sont en pause pour raisons techniques) du fun-tage GTA , et notre plus grande aventure , la saga mass effect en dual commentary .\nJe ne vous oblige à rien mais si vous venez faire ou encore vous abonnez je vous serai extrêmement reconnaissant .:)\nJe sais très bien que sa ne fait pas , mais notre communauté est quasi inactif , et sa devient quelque peu problématique .\xa0\nJe m'en excuse pour ce commentaire (surtout que je suis contre ce genre de commentaires) .\nEnfin bref , merci encore si vous venez faire un tour ou si vous vous abonnez .\xa0\nEt encore mille fois désolé .\xa0\nA la prochaine .\xa0"", 'Uploader Xeotik !', 'mieux que précédents, on commence à terminer de découper le bébé mais il pleure toujours....', 'Sa sers a rien ', 'Gfx ']";;;;;
4407;sD7geI3Uq-E;"['de A à Z pas de A TA Z lol', ""sans être méchant tu n'es pas un bon glitcheur parce que quand on présente on approfondi c'est source car IL MARCHE SUR OLD GEN tu anéanti tout le monde alors que c'est faux"", ""bonjour, jai fait la manip correctement je me suis connecter j'avais bien changer d'apparence, ensuite je me suis reconnecter plus tard j'avais perdu l'apparence :s ce 2 fois de suite"", 'Yesss merci infiniment pour ce super video tres simple merci 1000X bon jeux !!', 'Ya t il un risque de ban ?', 'MDR tu voulait faire 2PAC GG continue comme sa', 'Belle vidéo ', ""Merci ! Je viens de le faire sur Xbox One et sa marche très bien\nPS : j'ai pas supprimer mon 2ème perso, il était Rang 5 je l'ai mis au 6 et  sa a marcher donc merci "", 'Ça ne marche plus sur xbox one', 'Comment ta fait pour changer le fond de ta Ps4 ? Il est en bleu normalement Nan ? XD \nMerci pour le glitch :p']";;;;;
4408;gcNt3gaFnhw;"[""Comment ont fait l'onde de choc sur la première intro ? :)\xa0"", 'ta rien trouver du tout t juste un mec qui fait chier le monde en diffusant un glitch qui a ete fait il y une semaine pour te faire des vues et pourrir la communaute', 'arrete avec tes glitchs de emrde vous pourisser la communaute ya que des glitchs dans toutes les cartes', 'c moi qui a trouver ce glitch et la méthode de wallbreach', 'Lol c est toi qui l as trouver le glitch date et a été fait par plein de français et américains. ', '', 'Mon commentaire est aussi inutile que utile.']";;;;;
4409;#NAME?;"[""C'est patcher."", ""Yo tout le monte c'est d4ly sa va ou bien la famille merci a vous mais abonner et a bientôt pour tjr plus de glitch :)"", 'tes pas obliger de regardes en bas c moi qu il la trouver c chuste que je peus ps faire des video', ""Là les glitch vont trop loin ! Et tant que t'y es mets toi avec le laser .... Sur 360 et PS3 ils en patchent aucun donc arrêtez d'en trouvez plein ca pourrie le multi quand tu tombes sur des mecs qui y sont ...."", ""Mdrrr j'aime bien pck le gamin il dit que sa pourrait etre cool d'aller dans le wallbreach pour s'amuser avk ses amis SUPER COOL mtn on sait d'oú viennent les noob."", 'Connu..', 'Tout le monde le conai ', 'il a 10 ans \xa0wesh -_-', ""Sa fait 3semaine que je le connais suis la :') "", ""* et donne encore moins envie d'acheter le jeu en voyant ces bug de Map .""]";;;;;
4410;AASJlf-PNag;"[""Moi je fais tout la campagne j'ai joué tout le jeu j'ai fait tous les missions et je l'ai fait j'ai fini je en 2 jours je sais c'est pas assez mais voilà et ta technique c'était vraiment très bien je vais essayer de essayer de recommencer à zéro puisque j'ai deux comptes et ta technique c'est vraiment très bien je vais essayer de faire la même chose"", 'Par contre c est un troll du jeu parce que après sa dit nouvelle partie', 'est ce que apres avoir faire ceci je peux jouer en coop', 'Sa marche mais par contre quand le générique de fin est fini sa me renvoie au menu principal et sa me met  juste ""recommencer""et non ""continuer""donc si quelqu\'un a la solution dites le moi SVP ', ""J'ai posé ma manette pour aller manger en attendant la fin de la cinématique et quand je suis revenu ... Surprise ( je venais d'acheter le jeu ) alors 70 euros pour une cinématique c'est un eu cher !\n"", 'Où est le glitch ?', 'Decouvert le 1er jour', 'Easter egg\n', 'Donc au final on tue pas Pagan Min ? O_o ', ""THe fuck sa ma arriver, et je croyais que c'était le début su jeux j'trouvais sa bizzare x)""]";;;;;
4411;ys8imFSjG6Y;"['Est ce que sa fonctionne en partie Locale ?', 'Ajouter ShayZhox  jui sur PS3 pour le faire ', ""Qui veut le faire avec moi s'il vous plait sur Xbox One ? Mon GT: finaldevilone"", ""ON S'EN FOUUUUUUUUUUUUUUUUUUUUUUUUT"", ""c quoi la musique d'intro"", 'Sa marche pas ps4 je crois :/', 'Musique a la fin de la video please ', 'J aime bien les rageux qui insulte pour rien lol:) gg pour le glitch. (Ps c quoi la nusique de la fin ou tu montre les map??)', 'Jai trouvé un glitch en exclu je crois mais jai pas de quoi filmé... Mon PSN Ps4 Tom74540\n', ""Allez voir ma chaîne YouTube je joue comme Gotaga les gens mon GT c'est Vitality HARDY""]";;;;;
4412;uXgAq6ZnrdM;"['Nom de la musique svp', 'Music\n', ""c'est quoi la musique en font de l'intro svp"", 'Arrêter avec vos glitchs de merde ', 'Sortie ya 1 semaine', 'First I m best je suis un THUG']";;;;;
4413;kixNqS7ENnY;"['Yo les gens vener voir ma première video et abonner vous si vous le souhaiter ', ""se n'est pas le teddy bear, titre agicheur, osef, mais mensonger, nn..."", 'deja vu... Mais je like quand même ";;;;;
